id,ts,orderId,jobType,printerId,printerName,connectionType,printerHost,printerPort,terminalId,terminalIp,event,attempt,bytes,centerName,errorMsg
"3153","2026-07-20T14:28:40.000Z","357","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","ok","","56249","",""
"3154","2026-07-20T14:28:40.000Z","359","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","ok","","21977","Cucina",""
"3155","2026-07-20T14:28:40.000Z","356","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","ok","","50489","",""
"3156","2026-07-20T14:28:40.000Z","360","kitchen","","","","","","1","127.0.0.1","queued","","","",""
"3157","2026-07-20T14:28:40.000Z","358","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","sent","","50489","",""
"3158","2026-07-20T14:28:40.000Z","358","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","ok","","50489","",""
"3159","2026-07-20T14:28:40.000Z","358","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"3160","2026-07-20T14:28:40.000Z","361","kitchen","","","","","","1","127.0.0.1","queued","","","",""
"3161","2026-07-20T14:28:40.000Z","361","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","rendering","","","Cucina",""
"3162","2026-07-20T14:28:40.000Z","360","receipt","","","","","","1","","queued","","","",""
"3163","2026-07-20T14:28:40.000Z","360","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"3164","2026-07-20T14:28:40.000Z","359","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","sent","","53369","",""
"3165","2026-07-20T14:28:40.000Z","361","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","sent","","21977","Cucina",""
"3166","2026-07-20T14:28:40.000Z","358","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","sent","","53369","",""
"3167","2026-07-20T14:28:40.000Z","359","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","ok","","53369","",""
"3168","2026-07-20T14:28:40.000Z","361","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","ok","","21977","Cucina",""
"3169","2026-07-20T14:28:40.000Z","359","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"3170","2026-07-20T14:28:40.000Z","358","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","ok","","53369","",""
"3171","2026-07-20T14:28:40.000Z","361","receipt","","","","","","1","","queued","","","",""
"3172","2026-07-20T14:28:40.000Z","361","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"3173","2026-07-20T14:28:40.000Z","362","kitchen","","","","","","1","127.0.0.1","queued","","","",""
"3174","2026-07-20T14:28:40.000Z","362","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","rendering","","","Cucina",""
"3175","2026-07-20T14:28:40.000Z","362","receipt","","","","","","1","","queued","","","",""
"3176","2026-07-20T14:28:40.000Z","362","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"3177","2026-07-20T14:28:40.000Z","363","kitchen","","","","","","1","127.0.0.1","queued","","","",""
"3178","2026-07-20T14:28:40.000Z","363","receipt","","","","","","1","","queued","","","",""
"3179","2026-07-20T14:28:40.000Z","363","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"3180","2026-07-20T14:28:40.000Z","362","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","sent","","21977","Cucina",""
"3181","2026-07-20T14:28:40.000Z","360","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","sent","","50489","",""
"3182","2026-07-20T14:28:40.000Z","359","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","sent","","50489","",""
"3183","2026-07-20T14:28:40.000Z","361","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","sent","","53369","",""
"3184","2026-07-20T14:28:40.000Z","362","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","sent","","53369","",""
"3185","2026-07-20T14:28:40.000Z","362","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","ok","","21977","Cucina",""
"3186","2026-07-20T14:28:40.000Z","360","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","ok","","50489","",""
"3187","2026-07-20T14:28:40.000Z","359","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","ok","","50489","",""
"3188","2026-07-20T14:28:40.000Z","361","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","ok","","53369","",""
"3189","2026-07-20T14:28:40.000Z","362","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","ok","","53369","",""
"3190","2026-07-20T14:28:40.000Z","364","kitchen","","","","","","1","127.0.0.1","queued","","","",""
"3191","2026-07-20T14:28:40.000Z","364","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","rendering","","","Cucina",""
"3192","2026-07-20T14:28:40.000Z","365","kitchen","","","","","","1","127.0.0.1","queued","","","",""
"3193","2026-07-20T14:28:40.000Z","365","kitchen","7","Pizzeria","network","127.0.0.1","9105","1","127.0.0.1","rendering","","","Pizzeria",""
"3194","2026-07-20T14:28:40.000Z","364","receipt","","","","","","1","","queued","","","",""
"3195","2026-07-20T14:28:40.000Z","364","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"3196","2026-07-20T14:28:40.000Z","363","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","sent","","50489","",""
"3197","2026-07-20T14:28:40.000Z","365","kitchen","7","Pizzeria","network","127.0.0.1","9105","1","127.0.0.1","sent","","19025","Pizzeria",""
"3198","2026-07-20T14:28:40.000Z","364","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","sent","","53369","",""
"3199","2026-07-20T14:28:40.000Z","363","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","ok","","50489","",""
"3200","2026-07-20T14:28:40.000Z","365","kitchen","7","Pizzeria","network","127.0.0.1","9105","1","127.0.0.1","ok","","19025","Pizzeria",""
"3201","2026-07-20T14:28:40.000Z","365","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","rendering","","","Cucina",""
"3202","2026-07-20T14:28:40.000Z","364","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","ok","","53369","",""
"3203","2026-07-20T14:28:40.000Z","364","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"3204","2026-07-20T14:28:40.000Z","366","kitchen","","","","","","1","127.0.0.1","queued","","","",""
"3205","2026-07-20T14:28:40.000Z","366","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","rendering","","","Cucina",""
"3206","2026-07-20T14:28:40.000Z","366","receipt","","","","","","1","","queued","","","",""
"3207","2026-07-20T14:28:40.000Z","366","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"3208","2026-07-20T14:28:40.000Z","364","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","sent","","21977","Cucina",""
"3209","2026-07-20T14:28:40.000Z","364","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","ok","","21977","Cucina",""
"3210","2026-07-20T14:28:40.000Z","364","kitchen","7","Pizzeria","network","127.0.0.1","9105","1","127.0.0.1","rendering","","","Pizzeria",""
"3211","2026-07-20T14:28:40.000Z","365","receipt","","","","","","1","","queued","","","",""
"3212","2026-07-20T14:28:40.000Z","365","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"3213","2026-07-20T14:28:40.000Z","367","kitchen","","","","","","1","127.0.0.1","queued","","","",""
"3214","2026-07-20T14:28:40.000Z","367","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","rendering","","","Cucina",""
"3215","2026-07-20T14:28:40.000Z","367","receipt","","","","","","1","","queued","","","",""
"3216","2026-07-20T14:28:40.000Z","367","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"3217","2026-07-20T14:28:40.000Z","365","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","sent","","19025","Cucina",""
"3218","2026-07-20T14:28:40.000Z","366","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","sent","","21977","Cucina",""
"3219","2026-07-20T14:28:40.000Z","364","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","sent","","50489","",""
"3220","2026-07-20T14:28:40.000Z","364","kitchen","7","Pizzeria","network","127.0.0.1","9105","1","127.0.0.1","sent","","19025","Pizzeria",""
"3221","2026-07-20T14:28:40.000Z","367","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","sent","","24929","Cucina",""
"3222","2026-07-20T14:28:40.000Z","365","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","sent","","50489","",""
"3223","2026-07-20T14:28:40.000Z","365","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","ok","","19025","Cucina",""
"3224","2026-07-20T14:28:40.000Z","364","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","ok","","50489","",""
"3225","2026-07-20T14:28:40.000Z","364","kitchen","7","Pizzeria","network","127.0.0.1","9105","1","127.0.0.1","ok","","19025","Pizzeria",""
"3226","2026-07-20T14:28:40.000Z","366","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","ok","","21977","Cucina",""
"3227","2026-07-20T14:28:40.000Z","365","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","ok","","50489","",""
"3228","2026-07-20T14:28:40.000Z","365","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"3229","2026-07-20T14:28:40.000Z","367","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","ok","","24929","Cucina",""
"3230","2026-07-20T14:28:40.000Z","368","kitchen","","","","","","1","127.0.0.1","queued","","","",""
"3231","2026-07-20T14:28:40.000Z","368","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","rendering","","","Cucina",""
"3232","2026-07-20T14:28:40.000Z","368","receipt","","","","","","1","","queued","","","",""
"3233","2026-07-20T14:28:40.000Z","368","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"3234","2026-07-20T14:28:40.000Z","366","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","sent","","53369","",""
"3235","2026-07-20T14:28:40.000Z","368","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","sent","","19025","Cucina",""
"3236","2026-07-20T14:28:40.000Z","365","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","sent","","50489","",""
"3237","2026-07-20T14:28:40.000Z","366","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","ok","","53369","",""
"3238","2026-07-20T14:28:40.000Z","368","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","ok","","19025","Cucina",""
"3239","2026-07-20T14:28:40.000Z","366","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"3240","2026-07-20T14:28:40.000Z","365","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","ok","","50489","",""
"3241","2026-07-20T14:28:40.000Z","369","kitchen","","","","","","1","127.0.0.1","queued","","","",""
"3242","2026-07-20T14:28:40.000Z","369","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","rendering","","","Cucina",""
"3243","2026-07-20T14:28:40.000Z","369","receipt","","","","","","1","","queued","","","",""
"3244","2026-07-20T14:28:40.000Z","369","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"3245","2026-07-20T14:28:40.000Z","367","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","sent","","56249","",""
"3246","2026-07-20T14:28:40.000Z","369","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","sent","","19025","Cucina",""
"3247","2026-07-20T14:28:40.000Z","368","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","sent","","50489","",""
"3248","2026-07-20T14:28:40.000Z","366","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","sent","","50489","",""
"3249","2026-07-20T14:28:40.000Z","367","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","ok","","56249","",""
"3250","2026-07-20T14:28:40.000Z","369","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","ok","","19025","Cucina",""
"3251","2026-07-20T14:28:40.000Z","369","kitchen","7","Pizzeria","network","127.0.0.1","9105","1","127.0.0.1","rendering","","","Pizzeria",""
"3252","2026-07-20T14:28:40.000Z","368","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","ok","","50489","",""
"3253","2026-07-20T14:28:40.000Z","368","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"3254","2026-07-20T14:28:40.000Z","366","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","ok","","50489","",""
"3255","2026-07-20T14:28:40.000Z","370","kitchen","","","","","","1","127.0.0.1","queued","","","",""
"3256","2026-07-20T14:28:40.000Z","370","kitchen","7","Pizzeria","network","127.0.0.1","9105","1","127.0.0.1","rendering","","","Pizzeria",""
"3257","2026-07-20T14:28:40.000Z","370","receipt","","","","","","1","","queued","","","",""
"3258","2026-07-20T14:28:40.000Z","370","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"3259","2026-07-20T14:28:40.000Z","371","kitchen","","","","","","1","127.0.0.1","queued","","","",""
"3260","2026-07-20T14:28:40.000Z","371","kitchen","7","Pizzeria","network","127.0.0.1","9105","1","127.0.0.1","rendering","","","Pizzeria",""
"3261","2026-07-20T14:28:40.000Z","371","receipt","","","","","","1","","queued","","","",""
"3262","2026-07-20T14:28:40.000Z","371","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"3263","2026-07-20T14:28:41.000Z","369","kitchen","7","Pizzeria","network","127.0.0.1","9105","1","127.0.0.1","sent","","19025","Pizzeria",""
"3264","2026-07-20T14:28:41.000Z","370","kitchen","7","Pizzeria","network","127.0.0.1","9105","1","127.0.0.1","sent","","19025","Pizzeria",""
"3265","2026-07-20T14:28:41.000Z","369","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","sent","","50489","",""
"3266","2026-07-20T14:28:41.000Z","368","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","sent","","50489","",""
