id,ts,orderId,jobType,printerId,printerName,connectionType,printerHost,printerPort,terminalId,terminalIp,event,attempt,bytes,centerName,errorMsg
"107","2026-07-20T14:09:37.000Z","49","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","sent","","50489","",""
"108","2026-07-20T14:09:37.000Z","48","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","sent","","50489","",""
"109","2026-07-20T14:09:37.000Z","50","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","ok","","19025","Cucina",""
"110","2026-07-20T14:09:37.000Z","49","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","ok","","50489","",""
"111","2026-07-20T14:09:37.000Z","52","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","ok","","21977","Cucina",""
"112","2026-07-20T14:09:37.000Z","48","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","ok","","50489","",""
"113","2026-07-20T14:09:37.000Z","53","kitchen","","","","","","1","127.0.0.1","queued","","","",""
"114","2026-07-20T14:09:37.000Z","53","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","rendering","","","Cucina",""
"115","2026-07-20T14:09:37.000Z","48","kitchen","7","Pizzeria","network","127.0.0.1","9105","1","127.0.0.1","ok","","19025","Pizzeria",""
"116","2026-07-20T14:09:37.000Z","49","kitchen","7","Pizzeria","network","127.0.0.1","9105","1","127.0.0.1","ok","","19025","Pizzeria",""
"117","2026-07-20T14:09:37.000Z","53","receipt","","","","","","1","","queued","","","",""
"118","2026-07-20T14:09:37.000Z","53","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"119","2026-07-20T14:09:37.000Z","51","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","sent","","50489","",""
"120","2026-07-20T14:09:37.000Z","53","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","sent","","19025","Cucina",""
"121","2026-07-20T14:09:37.000Z","51","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","ok","","50489","",""
"122","2026-07-20T14:09:37.000Z","53","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","ok","","19025","Cucina",""
"123","2026-07-20T14:09:37.000Z","54","kitchen","","","","","","1","127.0.0.1","queued","","","",""
"124","2026-07-20T14:09:37.000Z","54","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","rendering","","","Cucina",""
"125","2026-07-20T14:09:37.000Z","54","receipt","","","","","","1","","queued","","","",""
"126","2026-07-20T14:09:37.000Z","54","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"127","2026-07-20T14:09:37.000Z","52","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","sent","","53369","",""
"128","2026-07-20T14:09:37.000Z","54","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","sent","","19025","Cucina",""
"129","2026-07-20T14:09:37.000Z","53","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","sent","","50489","",""
"130","2026-07-20T14:09:37.000Z","52","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","ok","","53369","",""
"131","2026-07-20T14:09:37.000Z","54","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","ok","","19025","Cucina",""
"132","2026-07-20T14:09:37.000Z","52","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"133","2026-07-20T14:09:37.000Z","54","kitchen","7","Pizzeria","network","127.0.0.1","9105","1","127.0.0.1","rendering","","","Pizzeria",""
"134","2026-07-20T14:09:37.000Z","53","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","ok","","50489","",""
"135","2026-07-20T14:09:37.000Z","53","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"136","2026-07-20T14:09:37.000Z","55","kitchen","","","","","","1","127.0.0.1","queued","","","",""
"137","2026-07-20T14:09:37.000Z","55","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","rendering","","","Cucina",""
"138","2026-07-20T14:09:37.000Z","55","receipt","","","","","","1","","queued","","","",""
"139","2026-07-20T14:09:37.000Z","55","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"140","2026-07-20T14:09:37.000Z","56","kitchen","","","","","","1","127.0.0.1","queued","","","",""
"141","2026-07-20T14:09:37.000Z","56","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","rendering","","","Cucina",""
"142","2026-07-20T14:09:37.000Z","56","receipt","","","","","","1","","queued","","","",""
"143","2026-07-20T14:09:37.000Z","56","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"144","2026-07-20T14:09:37.000Z","54","kitchen","7","Pizzeria","network","127.0.0.1","9105","1","127.0.0.1","sent","","19025","Pizzeria",""
"145","2026-07-20T14:09:37.000Z","55","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","sent","","21977","Cucina",""
"146","2026-07-20T14:09:37.000Z","54","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","sent","","50489","",""
"147","2026-07-20T14:09:37.000Z","52","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","sent","","50489","",""
"148","2026-07-20T14:09:37.000Z","53","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","sent","","50489","",""
"149","2026-07-20T14:09:37.000Z","56","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","sent","","21977","Cucina",""
"150","2026-07-20T14:09:37.000Z","54","kitchen","7","Pizzeria","network","127.0.0.1","9105","1","127.0.0.1","ok","","19025","Pizzeria",""
"151","2026-07-20T14:09:37.000Z","55","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","ok","","21977","Cucina",""
"152","2026-07-20T14:09:37.000Z","54","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","ok","","50489","",""
"153","2026-07-20T14:09:37.000Z","54","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"154","2026-07-20T14:09:37.000Z","56","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","ok","","21977","Cucina",""
"155","2026-07-20T14:09:37.000Z","52","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","ok","","50489","",""
"156","2026-07-20T14:09:37.000Z","53","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","ok","","50489","",""
"157","2026-07-20T14:09:37.000Z","57","kitchen","","","","","","1","127.0.0.1","queued","","","",""
"158","2026-07-20T14:09:37.000Z","57","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","rendering","","","Cucina",""
"159","2026-07-20T14:09:37.000Z","57","receipt","","","","","","1","","queued","","","",""
"160","2026-07-20T14:09:37.000Z","57","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"161","2026-07-20T14:09:37.000Z","55","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","sent","","53369","",""
"162","2026-07-20T14:09:37.000Z","57","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","sent","","21977","Cucina",""
"163","2026-07-20T14:09:37.000Z","54","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","sent","","50489","",""
"164","2026-07-20T14:09:37.000Z","55","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","ok","","53369","",""
"165","2026-07-20T14:09:37.000Z","57","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","ok","","21977","Cucina",""
"166","2026-07-20T14:09:37.000Z","55","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"167","2026-07-20T14:09:37.000Z","54","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","ok","","50489","",""
"168","2026-07-20T14:09:37.000Z","54","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"169","2026-07-20T14:09:37.000Z","58","kitchen","","","","","","1","127.0.0.1","queued","","","",""
"170","2026-07-20T14:09:37.000Z","58","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","rendering","","","Cucina",""
"171","2026-07-20T14:09:37.000Z","58","receipt","","","","","","1","","queued","","","",""
"172","2026-07-20T14:09:37.000Z","58","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"173","2026-07-20T14:09:37.000Z","56","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","sent","","53369","",""
"174","2026-07-20T14:09:37.000Z","58","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","sent","","19025","Cucina",""
"175","2026-07-20T14:09:37.000Z","55","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","sent","","50489","",""
"176","2026-07-20T14:09:37.000Z","54","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","sent","","50489","",""
"177","2026-07-20T14:09:37.000Z","56","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","ok","","53369","",""
"178","2026-07-20T14:09:37.000Z","58","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","ok","","19025","Cucina",""
"179","2026-07-20T14:09:37.000Z","56","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"180","2026-07-20T14:09:37.000Z","55","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","ok","","50489","",""
"181","2026-07-20T14:09:37.000Z","54","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","ok","","50489","",""
"182","2026-07-20T14:09:37.000Z","59","kitchen","","","","","","1","127.0.0.1","queued","","","",""
"183","2026-07-20T14:09:37.000Z","59","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","rendering","","","Cucina",""
"184","2026-07-20T14:09:37.000Z","59","receipt","","","","","","1","","queued","","","",""
"185","2026-07-20T14:09:37.000Z","59","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"186","2026-07-20T14:09:37.000Z","57","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","sent","","53369","",""
"187","2026-07-20T14:09:37.000Z","59","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","sent","","21977","Cucina",""
"188","2026-07-20T14:09:37.000Z","56","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","sent","","50489","",""
"189","2026-07-20T14:09:37.000Z","57","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","ok","","53369","",""
"190","2026-07-20T14:09:37.000Z","59","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","ok","","21977","Cucina",""
"191","2026-07-20T14:09:37.000Z","56","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","ok","","50489","",""
"192","2026-07-20T14:09:37.000Z","60","kitchen","","","","","","1","127.0.0.1","queued","","","",""
"193","2026-07-20T14:09:37.000Z","60","kitchen","7","Pizzeria","network","127.0.0.1","9105","1","127.0.0.1","rendering","","","Pizzeria",""
"194","2026-07-20T14:09:37.000Z","58","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","sent","","50489","",""
"195","2026-07-20T14:09:37.000Z","60","kitchen","7","Pizzeria","network","127.0.0.1","9105","1","127.0.0.1","sent","","19025","Pizzeria",""
"196","2026-07-20T14:09:37.000Z","58","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","ok","","50489","",""
"197","2026-07-20T14:09:37.000Z","60","kitchen","7","Pizzeria","network","127.0.0.1","9105","1","127.0.0.1","ok","","19025","Pizzeria",""
"198","2026-07-20T14:09:37.000Z","58","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"199","2026-07-20T14:09:37.000Z","60","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","rendering","","","Cucina",""
"200","2026-07-20T14:09:37.000Z","61","kitchen","","","","","","1","127.0.0.1","queued","","","",""
"201","2026-07-20T14:09:37.000Z","61","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","rendering","","","Cucina",""
"202","2026-07-20T14:09:37.000Z","60","receipt","","","","","","1","","queued","","","",""
"203","2026-07-20T14:09:37.000Z","60","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"204","2026-07-20T14:09:37.000Z","59","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","sent","","53369","",""
"205","2026-07-20T14:09:37.000Z","59","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","ok","","53369","",""
"206","2026-07-20T14:09:37.000Z","61","receipt","","","","","","1","","queued","","","",""
"207","2026-07-20T14:09:37.000Z","61","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"208","2026-07-20T14:09:37.000Z","62","kitchen","","","","","","1","127.0.0.1","queued","","","",""
"209","2026-07-20T14:09:37.000Z","62","kitchen","7","Pizzeria","network","127.0.0.1","9105","1","127.0.0.1","rendering","","","Pizzeria",""
"210","2026-07-20T14:09:37.000Z","62","receipt","","","","","","1","","queued","","","",""
"211","2026-07-20T14:09:37.000Z","62","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"212","2026-07-20T14:09:37.000Z","60","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","sent","","19025","Cucina",""
"213","2026-07-20T14:09:37.000Z","61","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","sent","","19025","Cucina",""
"214","2026-07-20T14:09:37.000Z","58","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","sent","","50489","",""
"215","2026-07-20T14:09:38.000Z","62","kitchen","7","Pizzeria","network","127.0.0.1","9105","1","127.0.0.1","sent","","21977","Pizzeria",""
"216","2026-07-20T14:09:38.000Z","61","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","sent","","50489","",""
"217","2026-07-20T14:09:38.000Z","60","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","ok","","19025","Cucina",""
"218","2026-07-20T14:09:38.000Z","58","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","ok","","50489","",""
"219","2026-07-20T14:09:38.000Z","62","kitchen","7","Pizzeria","network","127.0.0.1","9105","1","127.0.0.1","ok","","21977","Pizzeria",""
"220","2026-07-20T14:09:38.000Z","62","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","rendering","","","Cucina",""
"221","2026-07-20T14:09:38.000Z","61","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","ok","","19025","Cucina",""
"222","2026-07-20T14:09:38.000Z","61","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","ok","","50489","",""
"223","2026-07-20T14:09:38.000Z","61","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"224","2026-07-20T14:09:38.000Z","61","kitchen","7","Pizzeria","network","127.0.0.1","9105","1","127.0.0.1","rendering","","","Pizzeria",""
"225","2026-07-20T14:09:38.000Z","63","kitchen","","","","","","1","127.0.0.1","queued","","","",""
"226","2026-07-20T14:09:38.000Z","63","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","rendering","","","Cucina",""
"227","2026-07-20T14:09:38.000Z","63","receipt","","","","","","1","","queued","","","",""
"228","2026-07-20T14:09:38.000Z","63","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"229","2026-07-20T14:09:38.000Z","60","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","sent","","50489","",""
"230","2026-07-20T14:09:38.000Z","62","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","sent","","19025","Cucina",""
"231","2026-07-20T14:09:38.000Z","61","kitchen","7","Pizzeria","network","127.0.0.1","9105","1","127.0.0.1","sent","","19025","Pizzeria",""
"232","2026-07-20T14:09:38.000Z","63","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","sent","","19025","Cucina",""
"233","2026-07-20T14:09:38.000Z","61","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","sent","","50489","",""
"234","2026-07-20T14:09:38.000Z","60","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","ok","","50489","",""
"235","2026-07-20T14:09:38.000Z","62","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","ok","","19025","Cucina",""
"236","2026-07-20T14:09:38.000Z","61","kitchen","7","Pizzeria","network","127.0.0.1","9105","1","127.0.0.1","ok","","19025","Pizzeria",""
"237","2026-07-20T14:09:38.000Z","60","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"238","2026-07-20T14:09:38.000Z","61","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","ok","","50489","",""
"239","2026-07-20T14:09:38.000Z","63","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","ok","","19025","Cucina",""
"240","2026-07-20T14:09:38.000Z","64","kitchen","","","","","","1","127.0.0.1","queued","","","",""
"241","2026-07-20T14:09:38.000Z","64","kitchen","7","Pizzeria","network","127.0.0.1","9105","1","127.0.0.1","rendering","","","Pizzeria",""
"242","2026-07-20T14:09:38.000Z","62","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","sent","","53369","",""
"243","2026-07-20T14:09:38.000Z","63","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","sent","","50489","",""
"244","2026-07-20T14:09:38.000Z","60","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","sent","","50489","",""
"245","2026-07-20T14:09:38.000Z","62","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","ok","","53369","",""
"246","2026-07-20T14:09:38.000Z","62","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"247","2026-07-20T14:09:38.000Z","63","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","ok","","50489","",""
"248","2026-07-20T14:09:38.000Z","63","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"249","2026-07-20T14:09:38.000Z","60","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","ok","","50489","",""
"250","2026-07-20T14:09:38.000Z","65","kitchen","","","","","","1","127.0.0.1","queued","","","",""
"251","2026-07-20T14:09:38.000Z","65","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","rendering","","","Cucina",""
"252","2026-07-20T14:09:38.000Z","64","receipt","","","","","","1","","queued","","","",""
"253","2026-07-20T14:09:38.000Z","64","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"254","2026-07-20T14:09:38.000Z","66","kitchen","","","","","","1","127.0.0.1","queued","","","",""
"255","2026-07-20T14:09:38.000Z","66","receipt","","","","","","1","","queued","","","",""
"256","2026-07-20T14:09:38.000Z","66","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"257","2026-07-20T14:09:38.000Z","65","receipt","","","","","","1","","queued","","","",""
"258","2026-07-20T14:09:38.000Z","65","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"259","2026-07-20T14:09:38.000Z","64","kitchen","7","Pizzeria","network","127.0.0.1","9105","1","127.0.0.1","sent","","19025","Pizzeria",""
"260","2026-07-20T14:09:38.000Z","65","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","sent","","19025","Cucina",""
"261","2026-07-20T14:09:38.000Z","62","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","sent","","50489","",""
"262","2026-07-20T14:09:38.000Z","63","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","sent","","50489","",""
"263","2026-07-20T14:09:38.000Z","64","kitchen","7","Pizzeria","network","127.0.0.1","9105","1","127.0.0.1","ok","","19025","Pizzeria",""
"264","2026-07-20T14:09:38.000Z","65","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","ok","","19025","Cucina",""
"265","2026-07-20T14:09:38.000Z","62","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","ok","","50489","",""
"266","2026-07-20T14:09:38.000Z","63","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","ok","","50489","",""
"267","2026-07-20T14:09:38.000Z","67","kitchen","","","","","","1","127.0.0.1","queued","","","",""
"268","2026-07-20T14:09:38.000Z","64","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","sent","","50489","",""
"269","2026-07-20T14:09:38.000Z","66","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","sent","","50489","",""
"270","2026-07-20T14:09:38.000Z","65","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","sent","","50489","",""
"271","2026-07-20T14:09:38.000Z","64","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","ok","","50489","",""
"272","2026-07-20T14:09:38.000Z","66","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","ok","","50489","",""
"273","2026-07-20T14:09:38.000Z","65","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","ok","","50489","",""
"274","2026-07-20T14:09:38.000Z","65","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"275","2026-07-20T14:09:38.000Z","68","kitchen","","","","","","1","127.0.0.1","queued","","","",""
"276","2026-07-20T14:09:38.000Z","68","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","rendering","","","Cucina",""
"277","2026-07-20T14:09:38.000Z","69","kitchen","","","","","","1","127.0.0.1","queued","","","",""
"278","2026-07-20T14:09:38.000Z","69","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","rendering","","","Cucina",""
"279","2026-07-20T14:09:38.000Z","70","kitchen","","","","","","1","127.0.0.1","queued","","","",""
"280","2026-07-20T14:09:38.000Z","70","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","rendering","","","Cucina",""
"281","2026-07-20T14:09:38.000Z","71","kitchen","","","","","","1","127.0.0.1","queued","","","",""
"282","2026-07-20T14:09:38.000Z","71","kitchen","6","Cucina","network","127.0.0.1","9104","1","127.0.0.1","rendering","","","Cucina",""
"283","2026-07-20T14:09:38.000Z","72","kitchen","","","","","","1","127.0.0.1","queued","","","",""
